match_status,field,name_ko,name_en,naver_value,vivino_value,id
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","킴 크로포드 말보로 소비뇽 블랑","Kim Crawford Marlborough Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",61e202d3-c075-4e42-8562-17c5850d21eb
MISMATCH,"지역 (region vs vivino_region)","킴 크로포드 말보로 소비뇽 블랑","Kim Crawford Marlborough Sauvignon Blanc","말보로","New Zealand / South Island / Marlborough",61e202d3-c075-4e42-8562-17c5850d21eb
MISMATCH,"생산자 (producer vs vivino_winery)","킴 크로포드 말보로 소비뇽 블랑","Kim Crawford Marlborough Sauvignon Blanc","Kim Crawford","Kim Crawford",61e202d3-c075-4e42-8562-17c5850d21eb
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","킴 크로포드 말보로 소비뇽 블랑","Kim Crawford Marlborough Sauvignon Blanc","white","",61e202d3-c075-4e42-8562-17c5850d21eb
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","샴페인 브리스 에리타쥬 로제 브륏","Champagne Brice Héritage Rosé Brut","","Chardonnay, Pinot Noir",dacfe6ff-eebc-4883-a0fe-9e9586fed957
MISMATCH,"지역 (region vs vivino_region)","샴페인 브리스 에리타쥬 로제 브륏","Champagne Brice Héritage Rosé Brut","샹파뉴","France / Champagne",dacfe6ff-eebc-4883-a0fe-9e9586fed957
MISMATCH,"생산자 (producer vs vivino_winery)","샴페인 브리스 에리타쥬 로제 브륏","Champagne Brice Héritage Rosé Brut","Brice","Brice",dacfe6ff-eebc-4883-a0fe-9e9586fed957
MISMATCH,"스타일 (wine_type vs vivino_style)","샴페인 브리스 에리타쥬 로제 브륏","Champagne Brice Héritage Rosé Brut","sparkling","French Champagne",dacfe6ff-eebc-4883-a0fe-9e9586fed957
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","칼레라 마운트 할란 샤르도네","Calera Mount Harlan Chardonnay","샤르도네","Chardonnay",dad1c554-e715-4834-a198-0d4a0faabe0d
MISMATCH,"지역 (region vs vivino_region)","칼레라 마운트 할란 샤르도네","Calera Mount Harlan Chardonnay","캘리포니아","United States / California / Central Coast / San Benito County / Mount Harlan",dad1c554-e715-4834-a198-0d4a0faabe0d
MISMATCH,"생산자 (producer vs vivino_winery)","칼레라 마운트 할란 샤르도네","Calera Mount Harlan Chardonnay","Calera","Calera",dad1c554-e715-4834-a198-0d4a0faabe0d
MISMATCH,"스타일 (wine_type vs vivino_style)","칼레라 마운트 할란 샤르도네","Calera Mount Harlan Chardonnay","white","Californian Chardonnay",dad1c554-e715-4834-a198-0d4a0faabe0d
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","마르께스 데 까사 콘차 까베르네 소비뇽","Marqués de Casa Concha Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",4c86684c-d3ef-4fbd-ae16-20f7d01d573c
VIVINO_ONLY,"지역 (region vs vivino_region)","마르께스 데 까사 콘차 까베르네 소비뇽","Marqués de Casa Concha Cabernet Sauvignon","","Chile / Central Valley / Maipo Valley / Puente Alto",4c86684c-d3ef-4fbd-ae16-20f7d01d573c
MISMATCH,"생산자 (producer vs vivino_winery)","마르께스 데 까사 콘차 까베르네 소비뇽","Marqués de Casa Concha Cabernet Sauvignon","마르께스 데 까사 콘차","Marques de Casa Concha",4c86684c-d3ef-4fbd-ae16-20f7d01d573c
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","마르께스 데 까사 콘차 까베르네 소비뇽","Marqués de Casa Concha Cabernet Sauvignon","red","",4c86684c-d3ef-4fbd-ae16-20f7d01d573c
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","썸머하우스 소비뇽 블랑","Summerhouse Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",72f9b295-c1f6-4947-9881-778f639f1234
VIVINO_ONLY,"지역 (region vs vivino_region)","썸머하우스 소비뇽 블랑","Summerhouse Sauvignon Blanc","","New Zealand / South Island / Marlborough",72f9b295-c1f6-4947-9881-778f639f1234
MISMATCH,"생산자 (producer vs vivino_winery)","썸머하우스 소비뇽 블랑","Summerhouse Sauvignon Blanc","썸머하우스","Summerhouse",72f9b295-c1f6-4947-9881-778f639f1234
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","썸머하우스 소비뇽 블랑","Summerhouse Sauvignon Blanc","white","",72f9b295-c1f6-4947-9881-778f639f1234
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","피케라스 베르데호 소비뇽 블랑","Piqueras Verdejo Sauvignon Blanc","베르데호, 소비뇽 블랑","Sauvignon Blanc, Verdejo",7303ea8e-7107-4545-bdb6-1b438f44ffb0
VIVINO_ONLY,"지역 (region vs vivino_region)","피케라스 베르데호 소비뇽 블랑","Piqueras Verdejo Sauvignon Blanc","","Spain / Castilla / Almansa",7303ea8e-7107-4545-bdb6-1b438f44ffb0
MISMATCH,"생산자 (producer vs vivino_winery)","피케라스 베르데호 소비뇽 블랑","Piqueras Verdejo Sauvignon Blanc","Piqueras","Bodegas Piqueras",7303ea8e-7107-4545-bdb6-1b438f44ffb0
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","피케라스 베르데호 소비뇽 블랑","Piqueras Verdejo Sauvignon Blanc","white","",7303ea8e-7107-4545-bdb6-1b438f44ffb0
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","인도미타 폴레로 메를로","Indomita Forlero Merlot","메를로","",4a0a40bb-35d5-4d20-9e84-8b0d69b01dfc
NAVER_ONLY,"생산자 (producer vs vivino_winery)","인도미타 폴레로 메를로","Indomita Forlero Merlot","Indomita","",4a0a40bb-35d5-4d20-9e84-8b0d69b01dfc
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","인도미타 폴레로 메를로","Indomita Forlero Merlot","red","",4a0a40bb-35d5-4d20-9e84-8b0d69b01dfc
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","피츠 퓨어 소비뇽 블랑","Fitz Pure Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",dda055bc-61f0-47da-83df-04c1fbc83028
VIVINO_ONLY,"지역 (region vs vivino_region)","피츠 퓨어 소비뇽 블랑","Fitz Pure Sauvignon Blanc","","France / Loire Valley / Middle Loire / Touraine",dda055bc-61f0-47da-83df-04c1fbc83028
MISMATCH,"생산자 (producer vs vivino_winery)","피츠 퓨어 소비뇽 블랑","Fitz Pure Sauvignon Blanc","피츠","Famille Bougrier",dda055bc-61f0-47da-83df-04c1fbc83028
MISMATCH,"스타일 (wine_type vs vivino_style)","피츠 퓨어 소비뇽 블랑","Fitz Pure Sauvignon Blanc","white","Loire Touraine Sauvignon Blanc",dda055bc-61f0-47da-83df-04c1fbc83028
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","울쉬드 쉬라즈","Woolshed Shiraz","쉬라즈","Shiraz/Syrah",4ad6853a-1cbc-4573-a74e-0ba850164e76
VIVINO_ONLY,"지역 (region vs vivino_region)","울쉬드 쉬라즈","Woolshed Shiraz","","Australia / Victoria",4ad6853a-1cbc-4573-a74e-0ba850164e76
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","울쉬드 쉬라즈","Woolshed Shiraz","","Woolshed",4ad6853a-1cbc-4573-a74e-0ba850164e76
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","울쉬드 쉬라즈","Woolshed Shiraz","red","",4ad6853a-1cbc-4573-a74e-0ba850164e76
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","브누아 엉뜨 부르고뉴 샤르도네","Benoit Entre Bourgogne Chardonnay","샤르도네","Chardonnay",740fd2f4-c7b0-4d86-9d62-a4e7a632690e
MISMATCH,"지역 (region vs vivino_region)","브누아 엉뜨 부르고뉴 샤르도네","Benoit Entre Bourgogne Chardonnay","부르고뉴","France / Bourgogne",740fd2f4-c7b0-4d86-9d62-a4e7a632690e
MISMATCH,"생산자 (producer vs vivino_winery)","브누아 엉뜨 부르고뉴 샤르도네","Benoit Entre Bourgogne Chardonnay","Benoit","Benoît Ente",740fd2f4-c7b0-4d86-9d62-a4e7a632690e
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","브누아 엉뜨 부르고뉴 샤르도네","Benoit Entre Bourgogne Chardonnay","white","",740fd2f4-c7b0-4d86-9d62-a4e7a632690e
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","뀌베 꽁퓌덩스 로제","Cuvée Confiance Rosé","rose","",54dce2e9-eae8-4550-b4fb-c02f7efe1313
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","몬티첼로 나파 밸리 샤르도네","Monticello Napa Valley Chardonnay","샤르도네","",554b5b07-b123-41c8-8e4a-5fd9fbc76ebf
NAVER_ONLY,"지역 (region vs vivino_region)","몬티첼로 나파 밸리 샤르도네","Monticello Napa Valley Chardonnay","나파 밸리","",554b5b07-b123-41c8-8e4a-5fd9fbc76ebf
NAVER_ONLY,"생산자 (producer vs vivino_winery)","몬티첼로 나파 밸리 샤르도네","Monticello Napa Valley Chardonnay","Monticello","",554b5b07-b123-41c8-8e4a-5fd9fbc76ebf
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","몬티첼로 나파 밸리 샤르도네","Monticello Napa Valley Chardonnay","white","",554b5b07-b123-41c8-8e4a-5fd9fbc76ebf
NAVER_ONLY,"지역 (region vs vivino_region)","보테가 플로렌지아 로쏘 토스카나","Bottega Florentia Rosso Toscana","토스카나","",4cd19cc2-6c71-4c30-b763-2e78dd971264
NAVER_ONLY,"생산자 (producer vs vivino_winery)","보테가 플로렌지아 로쏘 토스카나","Bottega Florentia Rosso Toscana","보테가","",4cd19cc2-6c71-4c30-b763-2e78dd971264
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","보테가 플로렌지아 로쏘 토스카나","Bottega Florentia Rosso Toscana","red","",4cd19cc2-6c71-4c30-b763-2e78dd971264
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","아미 로제","Ami Rosé","rose","",d3b9c713-219c-4660-ad40-48a131ed6c95
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","라 또르데라 알네 프로세코 밀레지마토","La Tordera Alni Prosecco Millesimato","글레라","Glera, Chardonnay",51c495d6-becb-43b0-b2c6-f5c29e7646bf
MISMATCH,"지역 (region vs vivino_region)","라 또르데라 알네 프로세코 밀레지마토","La Tordera Alni Prosecco Millesimato","베네토","Italy / Northern Italy / Veneto / Prosecco / Prosecco di Treviso",51c495d6-becb-43b0-b2c6-f5c29e7646bf
MISMATCH,"생산자 (producer vs vivino_winery)","라 또르데라 알네 프로세코 밀레지마토","La Tordera Alni Prosecco Millesimato","라 또르데라","La Tordera",51c495d6-becb-43b0-b2c6-f5c29e7646bf
MISMATCH,"스타일 (wine_type vs vivino_style)","라 또르데라 알네 프로세코 밀레지마토","La Tordera Alni Prosecco Millesimato","sparkling","Italian Prosecco",51c495d6-becb-43b0-b2c6-f5c29e7646bf
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","루티니 콜렉시온 샤르도네","Rutini Colección Chardonnay","샤르도네","Chardonnay",5f9ec06b-b262-43ca-9e87-62a7bfe01806
VIVINO_ONLY,"지역 (region vs vivino_region)","루티니 콜렉시온 샤르도네","Rutini Colección Chardonnay","","Argentina / Mendoza",5f9ec06b-b262-43ca-9e87-62a7bfe01806
MISMATCH,"생산자 (producer vs vivino_winery)","루티니 콜렉시온 샤르도네","Rutini Colección Chardonnay","루티니","Rutini",5f9ec06b-b262-43ca-9e87-62a7bfe01806
MISMATCH,"스타일 (wine_type vs vivino_style)","루티니 콜렉시온 샤르도네","Rutini Colección Chardonnay","white","Argentinian Chardonnay",5f9ec06b-b262-43ca-9e87-62a7bfe01806
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","피츠 퓨어 피노 누아","Fitz Pure Pinot Noir","피노 누아","Pinot Noir",5a251e39-3d79-4d1b-a07b-75cd93289905
VIVINO_ONLY,"지역 (region vs vivino_region)","피츠 퓨어 피노 누아","Fitz Pure Pinot Noir","","Australia / South Australia / Lower Murray / Riverland",5a251e39-3d79-4d1b-a07b-75cd93289905
MISMATCH,"생산자 (producer vs vivino_winery)","피츠 퓨어 피노 누아","Fitz Pure Pinot Noir","피츠","Pete’s Pure",5a251e39-3d79-4d1b-a07b-75cd93289905
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","피츠 퓨어 피노 누아","Fitz Pure Pinot Noir","red","",5a251e39-3d79-4d1b-a07b-75cd93289905
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","꽁까도로 프로세코 뀌베 노빌레 브륏","Conca d'Oro Prosecco Cuvée Nobile Brut","","Glera",e3bd6392-0616-4eb6-9795-5a8fb8e646d8
MISMATCH,"지역 (region vs vivino_region)","꽁까도로 프로세코 뀌베 노빌레 브륏","Conca d'Oro Prosecco Cuvée Nobile Brut","트레비소","Italy / Northern Italy / Veneto / Prosecco / Prosecco di Treviso",e3bd6392-0616-4eb6-9795-5a8fb8e646d8
MISMATCH,"생산자 (producer vs vivino_winery)","꽁까도로 프로세코 뀌베 노빌레 브륏","Conca d'Oro Prosecco Cuvée Nobile Brut","꽁까도로","Fattoria Conca d'Oro",e3bd6392-0616-4eb6-9795-5a8fb8e646d8
MISMATCH,"스타일 (wine_type vs vivino_style)","꽁까도로 프로세코 뀌베 노빌레 브륏","Conca d'Oro Prosecco Cuvée Nobile Brut","sparkling","Italian Prosecco",e3bd6392-0616-4eb6-9795-5a8fb8e646d8
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","팔메이어 나파 밸리 샤르도네","Palmeyer Napa Valley Chardonnay","샤르도네","Chardonnay",74cffe39-c780-42d4-aa32-59733d5ebe87
MISMATCH,"지역 (region vs vivino_region)","팔메이어 나파 밸리 샤르도네","Palmeyer Napa Valley Chardonnay","나파 밸리","United States / California / North Coast / Napa County / Napa Valley",74cffe39-c780-42d4-aa32-59733d5ebe87
MISMATCH,"생산자 (producer vs vivino_winery)","팔메이어 나파 밸리 샤르도네","Palmeyer Napa Valley Chardonnay","팔메이어","Pahlmeyer",74cffe39-c780-42d4-aa32-59733d5ebe87
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","팔메이어 나파 밸리 샤르도네","Palmeyer Napa Valley Chardonnay","white","",74cffe39-c780-42d4-aa32-59733d5ebe87
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","오이스터 베이 샤르도네","Oyster Bay Chardonnay","샤르도네","Chardonnay",62294b4b-8410-4395-b9fa-d3897978604e
VIVINO_ONLY,"지역 (region vs vivino_region)","오이스터 베이 샤르도네","Oyster Bay Chardonnay","","New Zealand / South Island / Marlborough",62294b4b-8410-4395-b9fa-d3897978604e
MISMATCH,"생산자 (producer vs vivino_winery)","오이스터 베이 샤르도네","Oyster Bay Chardonnay","오이스터 베이","Oyster Bay",62294b4b-8410-4395-b9fa-d3897978604e
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","오이스터 베이 샤르도네","Oyster Bay Chardonnay","white","",62294b4b-8410-4395-b9fa-d3897978604e
NAVER_ONLY,"지역 (region vs vivino_region)","카사 비아트리체 콘 테라차","Casa Beatrice con Terrazza","팔레르모","",6b5ee0e2-39b7-4ff1-a763-f5f91b7db256
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","카사 비아트리체 콘 테라차","Casa Beatrice con Terrazza","other","",6b5ee0e2-39b7-4ff1-a763-f5f91b7db256
NAVER_ONLY,"지역 (region vs vivino_region)","자이에 질 꼬뜨 드 뉘 빌라쥬","Jayet Gilles Côte de Nuits Village","부르고뉴","",75fcb12a-5de9-44d3-8c0e-57a671556c6b
NAVER_ONLY,"생산자 (producer vs vivino_winery)","자이에 질 꼬뜨 드 뉘 빌라쥬","Jayet Gilles Côte de Nuits Village","자이에 질","",75fcb12a-5de9-44d3-8c0e-57a671556c6b
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","자이에 질 꼬뜨 드 뉘 빌라쥬","Jayet Gilles Côte de Nuits Village","red","",75fcb12a-5de9-44d3-8c0e-57a671556c6b
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","프론테라 프리미엄 샤르도네","Frontera Premium Chardonnay","샤르도네","Chardonnay",60421b01-6ae3-4118-ab5d-103bd667a5da
VIVINO_ONLY,"지역 (region vs vivino_region)","프론테라 프리미엄 샤르도네","Frontera Premium Chardonnay","","Chile / Central Valley",60421b01-6ae3-4118-ab5d-103bd667a5da
MISMATCH,"생산자 (producer vs vivino_winery)","프론테라 프리미엄 샤르도네","Frontera Premium Chardonnay","프론테라","Frontera",60421b01-6ae3-4118-ab5d-103bd667a5da
MISMATCH,"스타일 (wine_type vs vivino_style)","프론테라 프리미엄 샤르도네","Frontera Premium Chardonnay","white","Chilean Chardonnay",60421b01-6ae3-4118-ab5d-103bd667a5da
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","도멘 바슐레 모노 마랑주 1에르 크뤼 라 퓨시에르 루주","Domaine Bachelet Monnot Maranges 1er Cru La Fussiere Rouge 2022","피노 누아","Pinot Noir",65663875-faa7-437e-834a-6697a4a61060
MISMATCH,"지역 (region vs vivino_region)","도멘 바슐레 모노 마랑주 1에르 크뤼 라 퓨시에르 루주","Domaine Bachelet Monnot Maranges 1er Cru La Fussiere Rouge 2022","부르고뉴","France / Bourgogne / Côte de Beaune / Maranges / Maranges Premier Cru / Maranges 1er Cru 'La Fussière'",65663875-faa7-437e-834a-6697a4a61060
MISMATCH,"생산자 (producer vs vivino_winery)","도멘 바슐레 모노 마랑주 1에르 크뤼 라 퓨시에르 루주","Domaine Bachelet Monnot Maranges 1er Cru La Fussiere Rouge 2022","Domaine Bachelet Monnot","Bachelet-Monnot",65663875-faa7-437e-834a-6697a4a61060
MISMATCH,"스타일 (wine_type vs vivino_style)","도멘 바슐레 모노 마랑주 1에르 크뤼 라 퓨시에르 루주","Domaine Bachelet Monnot Maranges 1er Cru La Fussiere Rouge 2022","red","Burgundy Côte de Beaune Red",65663875-faa7-437e-834a-6697a4a61060
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","램버트 에스테이트 퍼스트 챕터 쉬라즈","Lambert Estate First Chapter Shiraz","쉬라즈","Shiraz/Syrah",7169d862-c0af-4678-bc9b-a2512266b35a
VIVINO_ONLY,"지역 (region vs vivino_region)","램버트 에스테이트 퍼스트 챕터 쉬라즈","Lambert Estate First Chapter Shiraz","","Australia / South Australia / Barossa / Barossa Valley",7169d862-c0af-4678-bc9b-a2512266b35a
MISMATCH,"생산자 (producer vs vivino_winery)","램버트 에스테이트 퍼스트 챕터 쉬라즈","Lambert Estate First Chapter Shiraz","램버트 에스테이트","Lambert Estate",7169d862-c0af-4678-bc9b-a2512266b35a
MISMATCH,"스타일 (wine_type vs vivino_style)","램버트 에스테이트 퍼스트 챕터 쉬라즈","Lambert Estate First Chapter Shiraz","red","Australian Barossa Valley Shiraz",7169d862-c0af-4678-bc9b-a2512266b35a
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","비엔 나시도 피노 누아","Bien Nacido Pinot Noir","피노 누아","Pinot Noir",7673fabf-acf7-4e5e-a7da-3a2026c4c097
VIVINO_ONLY,"지역 (region vs vivino_region)","비엔 나시도 피노 누아","Bien Nacido Pinot Noir","","United States / California / Central Coast / Santa Barbara County / Santa Maria Valley",7673fabf-acf7-4e5e-a7da-3a2026c4c097
MISMATCH,"생산자 (producer vs vivino_winery)","비엔 나시도 피노 누아","Bien Nacido Pinot Noir","Bien Nacido","Sanctuary",7673fabf-acf7-4e5e-a7da-3a2026c4c097
MISMATCH,"스타일 (wine_type vs vivino_style)","비엔 나시도 피노 누아","Bien Nacido Pinot Noir","red","Californian Santa Maria Valley Pinot Noir Red",7673fabf-acf7-4e5e-a7da-3a2026c4c097
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","제이콥스 크릭 클래식 샤르도네","Jacobs Creek Classic Chardonnay","샤르도네","Chardonnay",73cceacd-9e56-46d5-9206-3c9118adeb3b
VIVINO_ONLY,"지역 (region vs vivino_region)","제이콥스 크릭 클래식 샤르도네","Jacobs Creek Classic Chardonnay","","Australia / South Eastern Australia",73cceacd-9e56-46d5-9206-3c9118adeb3b
MISMATCH,"생산자 (producer vs vivino_winery)","제이콥스 크릭 클래식 샤르도네","Jacobs Creek Classic Chardonnay","제이콥스 크릭","Jacob's Creek",73cceacd-9e56-46d5-9206-3c9118adeb3b
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","제이콥스 크릭 클래식 샤르도네","Jacobs Creek Classic Chardonnay","white","",73cceacd-9e56-46d5-9206-3c9118adeb3b
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","카르페 디엠 까베르네 소비뇽","Carpe Diem Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",5aabaedb-fcae-454d-a1dc-fa2ae2e694db
